Customer_ID,Recency,Frequency,Monetary,Cluster
05cce1ba-77ce-4b31-a5bb-10f628088954,112,1,141.3,1
05cdcb58-2f98-4c7a-8638-63cc6ae56f12,223,1,163.02,2
05cf9f9e-7dc8-4054-bd06-c6a65c236140,363,1,159.06,2
05cfa3b6-1f63-4974-ae6b-299ff7f09096,262,1,474.88,0
05d1cb2c-c5a1-46ff-b9e0-9a977f1470bc,190,1,146.74,2
05d48a7c-e65d-4775-a76f-b01984c2b3fb,51,1,11.14,1
05d6a4a6-1864-402a-9090-91ca421e0557,101,1,67.0,1
05d718ae-e4e8-424c-a926-219fab7fe1a5,326,1,281.48,0
05d78071-e33f-46af-947e-4e08bc179856,200,1,80.77,2
05d78c20-bf93-46b1-a7d9-67fb6ac60a14,243,1,236.0,2
05d9047c-2404-4c59-af4b-7ef4724af347,335,1,169.39,2
05d9638d-30a1-456b-ba7c-ebea2bc00ef9,91,1,129.58,1
05da20a6-4ee3-49ff-b221-1ebd03d6a22d,161,1,283.06,3
05db3407-08ae-4093-b343-5576113f99b5,172,1,160.46,1
05dbac91-e94d-4fd4-b5f1-a1754673d38d,232,1,158.34,2
05ddbba1-0fdd-4874-b66b-966de49885e4,81,1,339.67,3
05dddb5f-3018-4831-aa39-a95423100d3b,276,1,162.49,2
05de1bbd-e445-4424-a501-8407bff10768,8,1,269.75,3
05ded7ca-f7c2-442d-b881-8c4ff2df0e10,343,1,171.18,2
05df924d-9eff-4d74-8ac0-802b5718c9b0,213,1,200.67,2
05e0a745-cb30-409f-b503-d45f14e645d9,344,1,297.57,0
05e627cf-56c4-4ecd-8f76-a7ad9770c26a,275,1,323.88,0
05eb29a0-bcb0-412f-8f9d-959f2dd19832,325,1,494.35,0
05ed84e2-4c8d-4f22-92db-c2bc667c73da,74,1,497.12,3
05ee2d2c-cb82-48f9-8da9-4e855a5324f7,88,1,31.26,1
05eee1ff-d8f0-488c-9210-8ae03bdde609,76,1,363.24,3
05ef2ab1-60c9-44fc-8185-d528db2b04bc,85,1,460.25,3
05ef9fcc-b135-4c55-870e-c836fd803c8b,4,1,440.92,3
05f2cd56-0a37-4fff-8192-ee1ad8788e3f,330,1,76.67,2
05f4554c-d5fb-42c1-937e-3e137e0be2b3,354,1,33.04,2
05f46b7e-4ed5-4e16-b708-168da8ec3edd,119,1,470.2,3
05f4cbfd-be45-427f-b4af-7fc6e5ca8e52,314,1,60.54,2
05f6231a-e03f-437f-b9cd-95d7df4fa8e9,161,1,218.6,1
05f8c9c9-b7a5-422b-b2d9-9a7917fecba9,51,1,466.22,3
05f9467b-d287-4869-bd0c-8819ac72e2ef,228,1,28.98,2
05fcdad9-4625-49a9-9cc3-d35c48626c9d,306,1,227.78,2
05fce098-4ba6-4e14-a5ec-1641b55a248e,179,1,242.79,1
05fd048d-d7e1-4146-a30f-c72d289d24ee,229,1,118.1,2
05fdd869-71ec-4c28-9195-f74f7b146754,137,1,201.17,1
05fdfdd0-a544-4199-bab5-5623aa6dc5c5,147,1,81.16,1
05fe15b7-9edb-4c24-be2b-9810282fb911,325,1,240.28,2
05fef789-2542-4e5e-b5fb-9196384acae2,42,1,274.34,3
05ff1164-ed5b-4080-9ba1-722d0db0d847,2,1,162.25,1
05ff6543-c560-4e33-a336-d410580a2bae,24,1,291.98,3
05ffd0e7-d558-4902-9615-23552cef2705,243,1,321.15,0
0603691c-8e34-4092-8d71-96b3efe7756f,275,1,160.18,2
0603a014-c311-4c02-97f6-bfd9682f31f9,71,1,186.41,1
0603cf25-3e14-47f0-bdb5-3d7a22f901e8,121,1,199.43,1
0603d7fb-ff63-4e05-9025-2a07af9772c8,298,1,481.54,0
0604ef49-cc3f-4a7e-8bb7-e1ce76b7deb7,117,1,180.77,1
06051612-e51c-4071-a819-3fa009254a5c,363,1,81.02,2
06082416-0e4b-4b27-b4c9-ebc0c63f4d16,211,1,361.3,0
0609839e-503f-4a19-a721-9d591123b93a,118,1,356.66,3
060a8cf9-0706-4416-ad15-fc9cd4ea8592,339,1,291.23,0
060ce04e-cdd9-4ca6-986b-e188f2e87bfe,202,1,140.85,2
060e135c-d027-41cb-a8a5-835ca51bef1a,167,1,134.79,1
06117a73-116c-456c-aff3-407e58de4e78,339,1,168.81,2
061232c9-98eb-4798-8572-bf713176c3a2,40,1,43.29,1
061263fd-4b00-415a-9e84-3b3be2e25537,208,1,448.24,0
0613745d-ea04-4e4f-a964-4aebced6ba7c,226,1,448.35,0
061401bc-d7bb-4d5e-8d2d-e9816c266d26,87,1,267.34,3
061591bf-da58-4e4e-b65e-e6a5d7813164,255,1,219.71,2
0616a62f-16a6-4277-a76c-30cfe524c012,253,1,441.73,0
061b7d3c-7a9e-490d-8111-70d3cd133164,360,1,46.9,2
061b8a46-3c82-4d72-aacc-2a12c904d7de,141,1,47.25,1
061bc267-c4ec-4b9d-9570-88f978661948,28,1,86.93,1
061d4b9b-b960-4915-b944-1a01829e3238,209,1,39.29,2
061d9330-0db3-4af6-a4ea-22628c1d7ad9,147,1,486.86,3
061e432d-705b-446f-8d40-1a72489d058b,275,1,487.53,0
06208bfe-e95e-4594-bcc4-1ee587dcef8c,122,1,21.37,1
0622d467-b861-4b70-825d-ca17afd510d2,51,1,86.17,1
0623c190-9a53-4e1e-a0fc-929b0e396fa3,36,1,63.82,1
06247d41-3635-40a1-a4a2-8135dc838732,206,1,421.68,0
062625b0-0005-4062-949f-19167de3b5d8,215,1,417.6,0
062671f3-b12d-4314-837e-bcafb9661ca4,206,1,73.19,2
06299e7e-f452-43db-b26c-95a265a77dde,226,1,370.04,0
0629eb02-2eae-4c94-8430-a47e4160694e,278,1,457.08,0
062a23ac-3de8-4364-b6a5-1d90c4e56ff4,64,1,180.24,1
062b6692-a49f-4ec9-8500-2447b1603a2a,291,1,107.54,2
062cdc85-f195-48be-a9fb-638cf50f6994,254,1,173.33,2
062d9957-8e38-4066-b42e-d243a8925deb,47,1,325.64,3
062dab25-229c-4e5d-ab21-f6ae064109be,30,1,444.9,3
062f1c55-304b-4164-a0ec-5b766b1dc7fd,242,1,472.15,0
062fe477-34ed-4df5-807d-dd307e3f5c69,308,1,362.06,0
0631133f-7f53-41c7-9c36-79b8e2df1914,173,1,361.65,3
063114b9-58db-4b78-9909-d5b289205613,289,1,30.75,2
0632568a-f623-4780-9f44-ab2e5ec31a22,276,1,375.04,0
0633ade6-1f11-4835-bf72-9ac807be3fda,52,1,234.45,1
0634cdcf-b9d0-4f44-a027-94223ca525cc,99,1,397.21,3
0635a304-32c8-495d-b0b5-621bd1c052e3,65,1,413.07,3
06362599-abe8-4a48-9878-4bd8b30d1495,258,1,210.48,2
0638cfa2-7fc9-45c7-bdfe-73b3ce0f1bdb,179,1,30.12,1
0639fc3d-6683-4639-9322-fd46e84424f3,135,1,35.81,1
063a08a3-4787-45e2-9e44-ea3c7fe62188,231,1,173.5,2
063a7e5f-d832-4286-a6c0-45f64e1a12cc,167,1,322.62,3
063b94cb-470d-4404-a1e6-d36ff79ea398,75,1,394.37,3
063cd2f7-009a-4091-accc-1208dd76c0f3,260,1,76.61,2
063df1fa-560f-495b-ab00-f6d0baf8ceba,264,1,310.44,0
063e763f-739f-4339-a1aa-d13a3f1e0f03,183,1,228.26,2
063f936e-1002-4cf9-9fde-cdfe8436fe68,356,1,11.53,2
06449ce5-bfbf-4f6d-ada2-cb15ebd0bdea,344,1,173.32,2
0644e4d3-895d-4205-b19e-f512450e0c0d,178,1,285.12,3
064544a5-a4e7-4727-bb37-1c14ea07b87a,311,1,238.64,2
064565b6-450e-4c90-907f-ae4a2e5c6122,71,1,467.91,3
06459222-b30b-4792-85ac-09f15b8ed64f,67,1,293.36,3
0646c414-c2c6-4ffa-9949-9a8d959acd21,201,1,473.21,0
0648c40e-a04a-4f07-b538-c5786dc17e7a,36,1,395.07,3
064bd7f2-4cfe-4e1f-81a2-6380f598af51,186,1,146.87,2
064d7a3e-9928-424c-b7ec-2e91e63688e2,96,1,285.27,3
0650d4e0-c1ab-4d1b-8118-702fbb0c91ad,244,1,346.58,0
065112b4-3fec-444d-aa8c-31b37c0abd7d,291,1,241.62,2
0653df46-4f3b-4496-a6dc-c07799326413,147,1,439.68,3
06549f26-a97a-4b49-8abb-7adaac07e76c,125,1,216.13,1
0654a5d3-8d62-43a0-8b54-71def4a42490,102,1,431.32,3
0658d51f-ed75-41b0-a374-425bd1b5a911,47,1,364.59,3
0659d423-0564-4818-97d5-de93835dca3b,218,1,450.7,0
065a63e4-93d1-42f8-8794-63e121ab6422,158,1,305.28,3
065abd17-9150-4c75-9749-ab00a4e4e9c2,228,1,20.14,2
065c06b6-fdb7-4552-ab97-e93310a1de62,76,1,321.87,3
06600f57-71cd-4799-aea8-7f15af9df9ef,113,1,118.63,1
066321be-4538-45ac-8b62-2742541cf5dd,244,1,335.43,0
06641ff8-c9ef-470f-bb68-bb0117bf7f2e,160,1,304.14,3
06661101-e2e3-4def-934d-4eeb981e42b4,193,1,13.1,2
06668480-ecda-4fe6-a492-3f829b393778,79,1,291.18,3
0666b034-29a0-40e3-92a3-a819c44a35d7,121,1,138.42,1
066a4279-add7-4d9f-b0c8-1f201054cf0b,143,1,58.82,1
066ad414-66ca-4897-8c83-d669fa1b59ed,221,1,191.36,2
066daa63-f3b4-4eb7-bc6b-c231f787d43a,21,1,92.03,1
066e107a-4a3e-42cb-b3f7-3dd4b450fb0c,123,1,193.26,1
066fe5c7-f381-4bb6-8e4c-be4ca86fb9c5,124,1,12.6,1
0670b643-ca45-4a28-bbff-12247c7b7427,28,1,226.38,1
06720a1d-a09e-4705-850a-5379a7b68564,220,1,75.48,2
0672e117-b929-4afe-8912-d916ce737513,66,1,446.57,3
0673af91-5336-4d82-94e0-4e3c7e7eea34,320,1,240.64,2
0676d04b-8808-4342-92c2-57edca562ef5,72,1,53.61,1
067759dc-2b12-4ab4-b510-6096c3b5604f,308,1,111.81,2
06780ebf-df47-441f-916c-d6a7b314b111,119,1,489.0,3
067a5671-2c65-475b-8125-c6acb6d84640,239,1,203.27,2
067ac2dd-73c4-4e29-9503-6ebcbc44b82e,30,1,92.31,1
067ad3dc-8e48-41a5-ba9e-297502b3aaa3,135,1,218.68,1
067b5dc5-7270-47b7-99ea-b25b5ddfaf42,57,1,471.12,3
067b74ef-6aa0-48fd-9a45-292b62a2d6bd,28,1,34.23,1
067c63f1-9a3e-46f1-b3f5-f1f1b04cb3cd,33,1,224.16,1
067f3949-47fc-4261-ad32-60703cd0d0cf,84,1,392.07,3
0681c8bb-3b17-4bc3-ab64-7d1e4980f0a9,101,1,388.7,3
068252d4-a263-4f9c-a546-3f3c758ff7db,117,1,474.19,3
0682cd34-396f-402b-8804-dff95294bf0f,234,1,430.31,0
06845cc5-c271-48d6-8325-103cc0937316,151,1,68.51,1
068480e7-b71d-41ee-86dc-017be2d7392e,107,1,279.35,3
0684aed8-0efb-4fc6-a2b3-22be84bd41c7,348,1,19.56,2
06850a6c-f429-4261-bc61-0439abbabb8a,341,1,418.96,0
068646fc-10c8-485b-b4f5-93191fb6e56f,328,1,460.72,0
0686512c-0821-43a1-8c89-01baf8d3236d,171,1,31.53,1
0686f498-49fb-4ec9-bc18-9556a5744e4c,347,1,74.24,2
0686f80d-8c8a-4758-bdc4-a40493815566,217,1,439.92,0
0687d572-4808-4d97-9ab8-d95948f1684d,43,1,128.43,1
0688a091-71c8-4e9b-b0c4-c1048a9d941d,14,1,48.6,1
068a3586-06d8-469b-b2ec-0311f778f8aa,259,1,114.29,2
068b8597-8c48-4123-b0f1-e8a650d1efc6,43,1,475.89,3
068d36ed-d51d-42e5-b602-2f947ab33102,235,1,327.08,0
068db80c-3ddd-4385-b773-f93cc33bee01,204,1,171.59,2
068de273-9b96-4a75-97a4-ac13b1a3489f,21,1,45.78,1
068f6429-666f-47ab-932c-32d7949fcd8f,349,1,110.53,2
0690e578-b55e-4bd4-8063-715008d01fec,176,1,116.39,1
06921c1f-5609-4e6c-8eb2-052a4f6f5560,51,1,312.8,3
06930ea6-e9f0-46ab-afaf-cc2ee07ba126,108,1,371.58,3
0693b4df-4e70-4d1c-bb0f-545474f35993,119,1,474.47,3
06940254-8281-4cf6-95e8-d142db633bcf,6,1,471.15,3
0694dd4d-c6b9-45b9-b4ac-1ca64f294637,147,1,495.26,3
0696b3af-32b4-4d2e-859f-99711b8b5ed8,359,1,372.66,0
06974d34-f974-4237-a595-17a75d8bcca7,157,1,460.72,3
06978df5-1cb6-4188-914e-dd14f64350b2,320,1,374.91,0
0699d762-bc2b-4477-a37e-1383bfe5381a,330,1,237.76,2
069d3740-92d0-4b95-82b9-31899368de00,220,1,354.2,0
06a15561-d40e-47f3-a3b5-a117ea07b0f6,25,1,239.46,1
06a281b2-7b19-46f6-9f1c-d0833702a78e,213,1,54.42,2
06a59336-9ec4-47f2-8cbe-888a271e2a74,326,1,270.07,0
06a622e0-bcf5-4bf0-a793-496cbb67f0b5,337,1,232.41,2
06a6e2f8-199c-40f5-837a-b60ff39f06da,54,1,377.57,3
06a82480-3fcc-47ed-86d0-beb1549513e6,44,1,425.57,3
06a8efbd-bc4c-4dac-8147-079dedfbe56f,144,1,469.27,3
06ad1d86-6f75-46a6-accc-2bd1d9a0a89d,362,1,475.27,0
06adb14c-0037-40f5-a571-17d36f1865fa,197,1,282.83,0
06b4e3ce-1a87-4db1-85a3-74ec8f89ae0b,93,1,260.36,3
06b54507-582c-4ae1-90f1-4988dd107714,337,1,355.23,0
06b6c59e-b08d-414a-aab3-f8dbf10c9a52,365,1,358.39,0
06b70491-99b6-420f-8b85-db2a5b968af5,161,1,462.42,3
06b872dd-30d0-4442-9bb3-9dc99324e5bd,70,1,497.74,3
06b8c65a-7f3e-460a-b9b1-89b76e46d5c6,114,1,307.3,3
06b9365e-793f-4ea8-a1fa-9750a633d00f,11,1,269.8,3
06bd4a61-073d-467d-9c30-3b5b892abcad,71,1,114.07,1
06be0579-ba23-4347-8d23-3137f957ba10,211,1,215.58,2
06c0d33c-e9e4-4721-bb8c-09634b0fc300,135,1,29.49,1
06c128fb-8f23-4e2d-aaee-9da923cb6bfd,263,1,452.45,0
06c1d507-d90e-423f-94ba-7a60814a245a,287,1,84.42,2
06c1ff4d-2b9a-41f9-b282-69a6d98d3b1d,112,1,484.98,3
06c26cbd-5a9f-44f4-96a8-e6d974d779fb,357,1,370.86,0
06c41904-44cf-4bbe-80c4-0861ba790960,37,1,156.14,1
06c7d678-fbad-435b-a967-527b393e5d49,151,1,69.51,1
06c8ce17-6323-4df8-aec7-a250c68794e4,279,1,148.76,2
06cb0051-afcd-43c4-a89e-843056d65cfa,227,1,163.7,2
06cd87d1-36a7-4577-8631-ba28285b47d6,194,1,471.39,0
06cdfd77-a7b1-4315-bf95-0dbbcd5dbc4a,269,1,400.01,0
06cf4401-26ea-4600-ad7a-9f702ba10dfb,71,1,131.43,1
06d04de7-c423-4dff-b863-94c4ae008ad4,238,1,173.02,2
06d06149-7644-4c3c-a675-5d9d12aa6c80,180,1,23.78,1
06d06e89-1b33-4d2f-b83b-dae900470afa,144,1,458.03,3
06d19dd2-f3e3-486b-afa5-5ce10742872b,267,1,256.61,2
06d2c8c4-89f4-41b2-ab74-469404289653,267,1,450.6,0
06d31588-d024-43ee-8e5e-44b713ebc6d4,256,1,401.93,0
06d335ec-2333-4589-b1b6-c21c9b599a91,276,1,419.38,0
06d4841c-146f-4dc4-880c-64598a3daba3,86,1,452.89,3
06d5a0ed-30e7-49a4-af56-83486d2617b7,129,1,98.19,1
06d5f949-e854-4315-9e71-74abb59b1eb8,50,1,229.11,1
06d6a929-0e29-4d44-9f02-defa9836a1d6,12,1,150.92,1
06d99fac-3315-4b73-9c00-c6873a5b5977,165,1,264.24,3
06db2319-1b1c-4ca0-9728-b9740e37b713,209,1,244.02,2
06db5ca7-d934-433d-a579-6a5b430fc449,129,1,240.47,1
06dc475e-4b9e-4ad7-887c-03f0cb08f5e8,164,1,435.76,3
06dc9762-c70f-41d7-b2e1-440ed6b1a824,24,1,13.18,1
06ddbb88-420b-4d75-a764-b0dbdc43ccd1,45,1,416.71,3
06df0444-527c-486c-8be2-c6059c345333,335,1,211.96,2
06e0f0c1-74e7-4ff4-9ad1-1f7f58838e14,295,1,429.79,0
06e6976a-2fbb-4157-b88b-a3892e893b7c,194,1,341.85,0
06e6c5a1-a639-4d8f-b21c-eb3c5ccbad43,232,1,301.09,0
06e6e893-9217-4d44-a0d5-c23f4d53bffb,237,1,250.36,2
06e8c4c1-6c7a-47db-933b-312c0e264aed,290,1,237.2,2
06eacc4c-3ded-4dda-b055-6ff81dba6ca9,160,1,67.76,1
06eb92a5-5ca2-4d0f-9805-ce7e095bac73,150,1,234.63,1
06ecc505-617b-4a10-8a0e-24200c1e57ab,230,1,451.26,0
06ef574a-d9ba-4aed-b32e-ba19d55fcb00,197,1,325.55,0
06f00ce5-0203-488a-ba8f-44b2e1718ee6,182,1,454.43,3
06f17c4f-b9ee-412c-b0dc-d68e76e82fe9,308,1,375.71,0
06f2967e-aea9-46fd-a8c2-5371853bab82,208,1,466.14,0
06f342a0-fb22-465b-9823-82fac5395961,156,1,21.4,1
06f3efa8-05e2-4350-b2da-3ae06b51420a,361,1,453.2,0
06f770eb-85e2-4c4a-962f-b7ac9f66e05a,240,1,90.73,2
06f7f17f-bf9d-4b37-b7ce-a78108e7690c,159,1,384.26,3
06f8ce4f-cef0-4a94-b401-aa7d89540880,320,1,387.55,0
06fe0b3a-abac-4e54-9597-7579f032ca5e,14,1,88.25,1
06ffc193-e2e1-4fb1-ac45-00c308c4ff4c,158,1,408.33,3
06fff158-d93d-49d6-a502-fe1182a54e5c,138,1,368.69,3
07004a69-0c0c-4cf4-a7f2-6af31a79ddf1,357,1,145.46,2
070140b1-3965-4959-8cf2-a1ca6a05b853,326,1,330.09,0
0701550c-faa4-4786-99d4-574ead085d4f,300,1,378.68,0
070177f9-b1f8-449b-9157-3ccaebfbd495,211,1,176.16,2
0701b378-e098-4e18-84f9-7848d483610b,242,1,444.77,0
07048e90-b9ca-4b4d-a6a7-b7c55bcd8d5b,250,1,77.88,2
07057022-1658-4bbf-9007-6446016e9fc8,108,1,90.3,1
0706a30f-ab15-440b-8e0b-5be80eb6ccd5,5,1,296.95,3
0709c6a3-908a-4579-bf83-7ace7f350c30,172,1,130.12,1
070dfdb4-5902-4595-995a-35099f71732c,261,1,195.26,2
070dfe5c-f941-4d80-b633-02efbf41948a,8,1,141.71,1
070f0d62-05df-4fe9-b5a1-dc324620213f,214,1,158.32,2
070f1861-d97b-4cf6-b7b2-01500507c585,195,1,100.63,2
070ff965-cf17-4511-a1a5-988e7358e9ca,289,1,280.03,0
0710068b-0e19-4589-8b4f-79f0dd67d6b7,75,1,221.79,1
0713101d-6b4c-4ea9-956d-91a5f7d9c05c,185,1,313.17,3
071354c4-e2c6-4528-ba0a-4a2d11d6c0c1,47,1,107.66,1
07165284-13df-47fe-bdcc-ea39384f5445,361,1,450.58,0
0717399b-f6c6-4bf7-82e0-dba7448f9efb,217,1,67.18,2
0718a30c-5270-440e-b5a1-448ceb861285,205,1,322.37,0
07192420-4238-4570-91ed-f439789efd9e,303,1,211.41,2
071a242a-a893-4519-8f13-9e1a6b863569,217,1,492.36,0
071ccd87-eb17-4b43-b053-3635377e3274,261,1,110.43,2
071d30a6-b440-462b-9322-d2bd1d8ceace,350,1,493.29,0
071e7d2a-1d0d-4719-a2ff-9ea386264d21,332,1,278.05,0
071ec0fc-f76b-43fd-a434-5f92be06013a,142,1,277.52,3
071f7821-fd67-4ce5-9808-c1edac0c4392,92,1,80.3,1
07203de2-4f3b-49b5-9e58-269a3dcb1645,30,1,467.38,3
072089f4-23ea-40e2-a7e1-9328edf50f9d,108,1,442.07,3
0720c90e-b9a5-49c5-bdf3-887e37d9df0e,273,1,156.74,2
0722614e-6a23-40b4-bb17-ffb8f46aa115,188,1,250.07,2
0723e41e-9191-4c70-b9b2-12d9d70d5bdc,205,1,197.32,2
0724f0bc-421d-440b-bdbe-fb95f736921b,75,1,475.25,3
07284198-29a2-44fc-a374-080dbe5e844b,301,1,150.74,2
0728b68e-e547-4a7d-890a-1534630ce7d4,64,1,53.45,1
07299508-fa0d-430b-8d84-3b5df91ac449,132,1,161.31,1
072af1a4-b612-473a-b56a-b939322ebcfc,141,1,355.63,3
072cb1e6-cbd4-4291-b089-cca2d29a05cb,166,1,466.92,3
072e0128-fe41-4269-944f-ebcea46e2b03,117,1,284.36,3
0733ac3e-d2d8-438a-9e9d-2f9b32d80436,109,1,269.08,3
0733c567-f027-41a2-8513-d1cb1acd099c,63,1,415.43,3
0733d5cb-f6f8-4bb6-bcf7-52bc71cb4dd5,53,1,407.43,3
0734e506-1625-4e60-8928-3c35957adf81,205,1,139.95,2
07384561-1311-4ed5-bef3-3977d37f7182,125,1,204.82,1
07389311-2738-40f2-9211-9598b98fdf8a,116,1,132.36,1
073957ea-45bd-4929-9968-b4baf0fefbf3,82,1,434.63,3
0739d60e-235d-4b95-830d-d184393724fe,280,1,265.8,0
073acc6f-7ec4-4a67-933d-504b191b510b,286,1,260.66,0
073cf10b-70be-415c-a017-08f0b3f9896f,231,1,53.09,2
073f16b2-076c-4736-a70b-03689b53d58e,287,1,327.08,0
073f3ca1-535c-4685-aa2d-493ad5f79cd1,76,1,161.23,1
073f9355-5797-470f-b68c-8e48f868e9cf,66,1,286.37,3
07405f47-7185-4307-b3dc-0986fc7e8418,217,1,372.14,0
074487ec-6ec8-4216-9130-3b2f9b0c6220,32,1,321.16,3
07468b9c-d841-45c4-9488-a6878062e22d,273,1,33.59,2
07469e5c-5941-4478-a4bf-203e5ee2a0d7,102,1,80.54,1
07483b4f-43a1-4da6-9dd0-0b4c2c74c975,152,1,410.23,3
0748a2a2-d4ee-47a6-9ea1-32165c31c3e1,89,1,43.73,1
074a3da1-e2d5-419c-9b1e-70b6abbd0c2e,247,1,480.01,0
074e4596-68e1-45ef-882d-9d018cf8a601,68,1,236.59,1
074f55ca-f305-4bf5-acab-65bdb8fd61c3,145,1,363.29,3
074fbc7b-e178-497d-90bb-2f6c4166fbc8,306,1,398.27,0
07508545-a83a-4122-92f5-665bd45f424d,129,1,416.91,3
0751029c-e226-453b-a477-3a37d27f6009,103,1,326.18,3
0751161d-855d-4c61-8507-ba2903002544,161,1,375.48,3
075438f5-7fa2-41f9-8048-f0c2ed2e7f3b,114,1,368.05,3
075608d2-c0e8-4d5e-8200-5a9e41d49563,343,1,60.48,2
07561c00-4bd3-44b8-aa42-73310f22c7b7,351,1,239.13,2
07585308-3eb6-47a6-83a5-571098022167,270,1,108.57,2
0758ee16-c7ff-4648-82c8-5dd251491568,103,1,447.33,3
07591009-d40d-40bc-ac86-ac3ca2ee832c,74,1,391.63,3
075ae6e6-9e40-4103-a2f3-cc6ff4d4d139,113,1,53.05,1
075bd635-ddc9-402b-bec1-dccc0d8a131a,172,1,139.65,1
075c7635-2131-4a26-9bb8-d70507f41407,106,1,294.62,3
075cc835-530f-4580-afd7-c88e9d5080d0,191,1,457.19,0
075dfb64-6193-40b0-ab6a-1526c954d407,29,1,487.02,3
076089d4-7732-4d53-842b-d96b396215b2,280,1,255.6,2
07622238-b32a-458b-9b25-b2a415ac3ba9,281,1,90.36,2
076376dc-4038-4069-aefa-dfbb9762b19a,220,1,87.0,2
07653d99-e765-4177-8daf-cd3dc7a42d0d,199,1,404.19,0
0765be17-1e22-4dbc-bce5-8b9e6338ec57,178,1,389.65,3
0765c9bf-71fb-4274-ae02-734d2e829e98,86,1,150.53,1
0765eeb1-766c-4e93-b66d-07ed22bd6e47,118,1,432.55,3
076a9129-2cea-4358-867e-f7f6ac6af424,286,1,140.26,2
076b3f5c-d5ce-4483-abae-a86931842019,320,1,211.75,2
076b6c31-a371-4470-9695-da2455c3f494,60,1,208.29,1
076b9a55-faf0-40cd-b6a4-c9c4cb0a511f,311,1,138.57,2
076def0a-6955-47bb-998d-62b796a910a2,166,1,338.41,3
076f15c5-d470-4566-a9a3-1f7d7c551ddf,56,1,380.88,3
07704059-59e9-41b7-a89d-d03e5a51c779,346,1,446.59,0
07704c17-6a61-4b53-aeb3-fe9325b94a0e,286,1,289.41,0
077225fb-c21f-441a-94ee-17fcebd4b33a,334,1,475.52,0
0772b729-7a5d-498e-98b7-0574bb535ef9,209,1,314.13,0
0773e68d-2bcb-48f9-a0c3-0c5620f24fc9,230,1,286.21,0
0775ba91-82dc-4b29-8e55-7d0870663071,39,1,11.76,1
0776baaa-641e-42e8-9df9-872886703897,325,1,271.05,0
077720c6-988a-42ca-a917-33f3bb881e00,5,1,442.63,3
077c26d0-c89d-489e-a632-44b382e64879,216,1,228.13,2
077ccfc7-e841-4a16-ae89-548cc4001e0f,209,1,299.82,0
077fdaef-93c1-4194-99e9-f9e0fc28d640,49,1,375.1,3
078031ea-e4aa-4eee-aa46-4549c44d2bdf,116,1,67.01,1
078071a6-4614-41da-be2f-ed2f75510cbf,75,1,172.42,1
0780dfa3-9082-40a7-beb4-8dcc997adb40,118,1,36.1,1
07829e69-8aea-40a3-9358-ae6cd7ba0174,180,1,270.09,3
0784b388-c712-48d0-b6c2-dbbfb1de9d05,116,1,267.47,3
078512ca-d43f-421f-bf18-39cb2676ca6d,11,1,289.74,3
07859b62-3ea9-4090-8731-7ecaa476779f,110,1,121.38,1
07875c77-0a67-4589-91c5-5e307256c9db,329,1,365.71,0
07880242-f6cb-4fdd-a8a5-a7030ccdfb4c,221,1,258.43,0
078a15d7-28e3-428b-be80-8061d2303c88,323,1,461.59,0
078b141d-6819-4b3f-8500-5fd2a38884fb,146,1,263.81,3
078e17d2-0369-4b34-aece-db1d39d75fe6,105,1,101.75,1
078e3afe-846f-4656-b1a8-38d294d95185,310,1,14.4,2
078f2095-e012-43e5-9108-79054da82f3a,117,1,256.27,3
0791670f-c744-4060-ae05-c390af967836,130,1,103.83,1
079314da-674a-4c4a-8e97-103da43e82b2,49,1,354.76,3
0793e68c-dc40-4f25-a523-711bab25ac84,172,1,211.09,1
07941a6d-298e-426d-9bb8-a5838dd7445f,86,1,191.96,1
07948b8a-1df1-423d-9000-e80677891a7a,208,1,356.97,0
0794d72f-153b-4e2d-8e2e-951a2f71e6cd,161,1,349.52,3
0799ce8a-b3c0-445d-9ae0-94c84b9409de,120,1,212.97,1
079a934f-5c25-4763-8e1a-d1750ca8030a,91,1,166.65,1
079b06ac-8f3e-44c2-afea-74b0269795d0,322,1,388.13,0
079c2697-4927-4d39-a99b-b54f3e80bde6,83,1,436.49,3
079f7b77-91fa-4b55-93d8-860a1bc17186,224,1,242.65,2
07a00f42-9ae0-4019-84be-6700f5ca1e0c,216,1,241.37,2
07a1bd41-b239-4e8b-9f4e-d01f48140c16,284,1,310.29,0
07a3a51f-7e9a-4980-94f6-258abc240614,302,1,279.04,0
07a3d177-5626-4256-be0e-7ec01e5991a0,76,1,377.91,3
07a421a1-c60c-4323-9ce4-ee001d2b6a89,318,1,17.94,2
07a65d0f-584f-4096-95c8-e348df3e9dae,27,1,398.74,3
07a7a845-0ad1-4e20-885c-f9a3eacb9bfc,343,1,269.44,0
07a7d0f0-5c85-4ce9-a60e-c465ba86007c,108,1,359.26,3
07a843da-9948-46bb-96e1-254fa4b6696c,341,1,215.68,2
07a9a0b0-4ef1-4111-99a4-49523ec225c1,110,1,29.66,1
07aae5a8-8852-46a8-99d5-dc12c7abb905,352,1,426.55,0
07ab4849-a040-4d76-8cb3-f6d296b67888,129,1,175.91,1
07ad14bc-6dac-44a4-bcf7-187cdbe9263e,261,1,192.97,2
07ad44db-9ad9-48be-ad2b-ad7e9963f2cf,31,1,473.26,3
07adcac7-b0c1-4e53-9a65-a7e8a2019663,174,1,329.07,3
